country,region,city,hotel_count,cityid,url
Italy,Tuscany,Castiglione della Pescaia,4,194506,http://www.sletoh.com/book/Castiglione-della-Pescaia-hotels-194506.html
Italy,Tuscany,Certaldo,4,194893,http://www.sletoh.com/book/Certaldo-hotels-194893.html
Italy,Tuscany,Cetona,3,194970,http://www.sletoh.com/book/Cetona-hotels-194970.html
Italy,Tuscany,Chianciano Terme,30,195022,http://www.sletoh.com/book/Chianciano-Terme-hotels-195022.html
Italy,Tuscany,Cinquale,3,209653,http://www.sletoh.com/book/Cinquale-hotels-209653.html
Italy,Tuscany,Civitella in Val di Chiana,3,195303,http://www.sletoh.com/book/Civitella-in-Val-di-Chiana-hotels-195303.html
Italy,Tuscany,Colle di Val d'Elsa,5,195470,http://www.sletoh.com/book/Colle-di-Val-dElsa-hotels-195470.html
Italy,Tuscany,Cortona,27,195946,http://www.sletoh.com/book/Cortona-hotels-195946.html
Italy,Tuscany,Fiesole,7,196801,http://www.sletoh.com/book/Fiesole-hotels-196801.html
Italy,Tuscany,Figline Valdarno,7,196811,http://www.sletoh.com/book/Figline-Valdarno-hotels-196811.html
Italy,Tuscany,Florence,452,196899,http://www.sletoh.com/book/Florence-hotels-196899.html
Italy,Tuscany,Fonteblanda,3,196998,http://www.sletoh.com/book/Fonteblanda-hotels-196998.html
Italy,Tuscany,Forte dei Marmi,23,197104,http://www.sletoh.com/book/Forte-dei-Marmi-hotels-197104.html
Italy,Tuscany,Gaiole in Chianti,10,197341,http://www.sletoh.com/book/Gaiole-in-Chianti-hotels-197341.html
Italy,Tuscany,Ginestra,3,197645,http://www.sletoh.com/book/Ginestra-hotels-197645.html
Italy,Tuscany,Greve,9,197901,http://www.sletoh.com/book/Greve-hotels-197901.html
Italy,Tuscany,Grosseto,6,197954,http://www.sletoh.com/book/Grosseto-hotels-197954.html
Italy,Tuscany,Impruneta,9,198195,http://www.sletoh.com/book/Impruneta-hotels-198195.html
Italy,Tuscany,Incisa in Valdarno,3,198198,http://www.sletoh.com/book/Incisa-in-Valdarno-hotels-198198.html
Italy,Tuscany,Lamporecchio,3,198598,http://www.sletoh.com/book/Lamporecchio-hotels-198598.html
Italy,Tuscany,Leghorn,11,198779,http://www.sletoh.com/book/Leghorn-hotels-198779.html
Italy,Tuscany,Lido di Camaiore,17,209697,http://www.sletoh.com/book/Lido-di-Camaiore-hotels-209697.html
Italy,Tuscany,Lucca,64,199108,http://www.sletoh.com/book/Lucca-hotels-199108.html
Italy,Tuscany,Manciano,4,199478,http://www.sletoh.com/book/Manciano-hotels-199478.html
Italy,Tuscany,Marciana Marina,6,199572,http://www.sletoh.com/book/Marciana-Marina-hotels-199572.html
Italy,Tuscany,Marina di Massa,8,209708,http://www.sletoh.com/book/Marina-di-Massa-hotels-209708.html
Italy,Tuscany,Marina di Pietrasanta,16,199641,http://www.sletoh.com/book/Marina-di-Pietrasanta-hotels-199641.html
Italy,Tuscany,Massa Marittima,8,199806,http://www.sletoh.com/book/Massa-Marittima-hotels-199806.html
Italy,Tuscany,Monsummano,4,200440,http://www.sletoh.com/book/Monsummano-hotels-200440.html
Italy,Tuscany,Montaione,5,200464,http://www.sletoh.com/book/Montaione-hotels-200464.html
Italy,Tuscany,Montalcino,3,200471,http://www.sletoh.com/book/Montalcino-hotels-200471.html
Italy,Tuscany,Montecatini Terme,62,200647,http://www.sletoh.com/book/Montecatini-Terme-hotels-200647.html
Italy,Tuscany,Montepulciano,17,200819,http://www.sletoh.com/book/Montepulciano-hotels-200819.html
Italy,Tuscany,Monteriggioni,8,200830,http://www.sletoh.com/book/Monteriggioni-hotels-200830.html
Italy,Tuscany,Monteroni d'Arbia,5,200835,http://www.sletoh.com/book/Monteroni-dArbia-hotels-200835.html
Italy,Tuscany,Montespertoli,7,200866,http://www.sletoh.com/book/Montespertoli-hotels-200866.html
Italy,Tuscany,Monticiano,4,200920,http://www.sletoh.com/book/Monticiano-hotels-200920.html
Italy,Tuscany,Murlo,3,201148,http://www.sletoh.com/book/Murlo-hotels-201148.html
Italy,Tuscany,Orbetello,5,201536,http://www.sletoh.com/book/Orbetello-hotels-201536.html
Italy,Tuscany,Pienza,9,202582,http://www.sletoh.com/book/Pienza-hotels-202582.html
Italy,Tuscany,Pietrasanta,5,202639,http://www.sletoh.com/book/Pietrasanta-hotels-202639.html
Italy,Tuscany,Pisa,38,202783,http://www.sletoh.com/book/Pisa-hotels-202783.html
Italy,Tuscany,Pistoia,10,202803,http://www.sletoh.com/book/Pistoia-hotels-202803.html
Italy,Tuscany,Poggibonsi,7,202899,http://www.sletoh.com/book/Poggibonsi-hotels-202899.html
Italy,Tuscany,Pomaia,3,203045,http://www.sletoh.com/book/Pomaia-hotels-203045.html
Italy,Tuscany,Pontassieve,3,203080,http://www.sletoh.com/book/Pontassieve-hotels-203080.html
Italy,Tuscany,Pontedera,4,203174,http://www.sletoh.com/book/Pontedera-hotels-203174.html
Italy,Tuscany,Porto Santo Stefano,3,203312,http://www.sletoh.com/book/Porto-Santo-Stefano-hotels-203312.html
Italy,Tuscany,Portoferraio,12,203322,http://www.sletoh.com/book/Portoferraio-hotels-203322.html
Italy,Tuscany,Prato,13,203489,http://www.sletoh.com/book/Prato-hotels-203489.html
Italy,Tuscany,Procchio,3,203597,http://www.sletoh.com/book/Procchio-hotels-203597.html
Italy,Tuscany,Punta Ala,4,203648,http://www.sletoh.com/book/Punta-Ala-hotels-203648.html
Italy,Tuscany,Radda in Chianti,11,203750,http://www.sletoh.com/book/Radda-in-Chianti-hotels-203750.html
Italy,Tuscany,Reggello,6,203866,http://www.sletoh.com/book/Reggello-hotels-203866.html
Italy,Tuscany,Roccastrada,3,204240,http://www.sletoh.com/book/Roccastrada-hotels-204240.html
Italy,Tuscany,San Baronto,3,204773,http://www.sletoh.com/book/San-Baronto-hotels-204773.html
Italy,Tuscany,San Casciano in Val di Pesa,7,204859,http://www.sletoh.com/book/San-Casciano-in-Val-di-Pesa-hotels-204859.html
Italy,Tuscany,San Gimignano,40,205055,http://www.sletoh.com/book/San-Gimignano-hotels-205055.html
Italy,Tuscany,San Giuliano Terme,4,205170,http://www.sletoh.com/book/San-Giuliano-Terme-hotels-205170.html
Italy,Tuscany,San Quirico d'Orcia,3,205639,http://www.sletoh.com/book/San-Quirico-dOrcia-hotels-205639.html
Italy,Tuscany,San Vincenzo,3,205761,http://www.sletoh.com/book/San-Vincenzo-hotels-205761.html
Italy,Tuscany,Sansepolcro,5,205844,http://www.sletoh.com/book/Sansepolcro-hotels-205844.html
Italy,Tuscany,Sarteano,5,206402,http://www.sletoh.com/book/Sarteano-hotels-206402.html
Italy,Tuscany,Sassetta,3,206416,http://www.sletoh.com/book/Sassetta-hotels-206416.html
Italy,Tuscany,Saturnia,3,206444,http://www.sletoh.com/book/Saturnia-hotels-206444.html
Italy,Tuscany,Scandicci,4,206500,http://www.sletoh.com/book/Scandicci-hotels-206500.html
Italy,Tuscany,Scarperia,3,206526,http://www.sletoh.com/book/Scarperia-hotels-206526.html
Italy,Tuscany,Sesto Fiorentino,3,206836,http://www.sletoh.com/book/Sesto-Fiorentino-hotels-206836.html
Italy,Tuscany,Siena,62,206899,http://www.sletoh.com/book/Siena-hotels-206899.html
Italy,Tuscany,Signa,4,206904,http://www.sletoh.com/book/Signa-hotels-206904.html
Italy,Tuscany,Sorano,3,207070,http://www.sletoh.com/book/Sorano-hotels-207070.html
Italy,Tuscany,Sovicille,4,207133,http://www.sletoh.com/book/Sovicille-hotels-207133.html
Italy,Tuscany,Subbiano,3,207398,http://www.sletoh.com/book/Subbiano-hotels-207398.html
Italy,Tuscany,Tavarnelle Val di Pesa,7,207534,http://www.sletoh.com/book/Tavarnelle-Val-di-Pesa-hotels-207534.html
Italy,Tuscany,Tirrenia,7,207748,http://www.sletoh.com/book/Tirrenia-hotels-207748.html
Italy,Tuscany,Torrita di Siena,3,208006,http://www.sletoh.com/book/Torrita-di-Siena-hotels-208006.html
Italy,Tuscany,Vagliagli,3,208371,http://www.sletoh.com/book/Vagliagli-hotels-208371.html
Italy,Tuscany,Viareggio,34,208877,http://www.sletoh.com/book/Viareggio-hotels-208877.html
Italy,Tuscany,Volterra,9,209463,http://www.sletoh.com/book/Volterra-hotels-209463.html
Italy,Umbria,Assisi,41,190878,http://www.sletoh.com/book/Assisi-hotels-190878.html
Italy,Umbria,Bastia,5,191328,http://www.sletoh.com/book/Bastia-hotels-191328.html
Italy,Umbria,Bettona,5,191535,http://www.sletoh.com/book/Bettona-hotels-191535.html
Italy,Umbria,Bevagna,3,191538,http://www.sletoh.com/book/Bevagna-hotels-191538.html
Italy,Umbria,Cascia,3,193801,http://www.sletoh.com/book/Cascia-hotels-193801.html
Italy,Umbria,Castiglione del Lago,6,194505,http://www.sletoh.com/book/Castiglione-del-Lago-hotels-194505.html
Italy,Umbria,Citta della Pieve,5,195255,http://www.sletoh.com/book/Citta-della-Pieve-hotels-195255.html
Italy,Umbria,Citta di Castello,10,195256,http://www.sletoh.com/book/Citta-di-Castello-hotels-195256.html
Italy,Umbria,Corciano,4,195783,http://www.sletoh.com/book/Corciano-hotels-195783.html
Italy,Umbria,Deruta,3,196271,http://www.sletoh.com/book/Deruta-hotels-196271.html
Italy,Umbria,Foligno,7,196936,http://www.sletoh.com/book/Foligno-hotels-196936.html
Italy,Umbria,Gubbio,8,198042,http://www.sletoh.com/book/Gubbio-hotels-198042.html
Italy,Umbria,Magione,5,199323,http://www.sletoh.com/book/Magione-hotels-199323.html
Italy,Umbria,Montefalco,4,200687,http://www.sletoh.com/book/Montefalco-hotels-200687.html
Italy,Umbria,Narni,4,201196,http://www.sletoh.com/book/Narni-hotels-201196.html
Italy,Umbria,Norcia,4,201334,http://www.sletoh.com/book/Norcia-hotels-201334.html
Italy,Umbria,Orvieto,10,201622,http://www.sletoh.com/book/Orvieto-hotels-201622.html
Italy,Umbria,Passignano sul Trasimeno,6,202063,http://www.sletoh.com/book/Passignano-sul-Trasimeno-hotels-202063.html
Italy,Umbria,Perugia,44,202276,http://www.sletoh.com/book/Perugia-hotels-202276.html
Italy,Umbria,Pietralunga,3,202618,http://www.sletoh.com/book/Pietralunga-hotels-202618.html
Italy,Umbria,Santa Maria degli Angeli,4,206208,http://www.sletoh.com/book/Santa-Maria-degli-Angeli-hotels-206208.html
Italy,Umbria,Spello,3,207157,http://www.sletoh.com/book/Spello-hotels-207157.html
Italy,Umbria,Spoleto,18,207219,http://www.sletoh.com/book/Spoleto-hotels-207219.html
Italy,Umbria,Terni,3,207632,http://www.sletoh.com/book/Terni-hotels-207632.html
Italy,Umbria,Todi,14,207773,http://www.sletoh.com/book/Todi-hotels-207773.html
Italy,Umbria,Trevi,6,208163,http://www.sletoh.com/book/Trevi-hotels-208163.html
Italy,Umbria,Tuoro sul Trasimeno,5,208266,http://www.sletoh.com/book/Tuoro-sul-Trasimeno-hotels-208266.html
Italy,Veneto,Abano Terme,25,190121,http://www.sletoh.com/book/Abano-Terme-hotels-190121.html
Italy,Veneto,Affi,3,190222,http://www.sletoh.com/book/Affi-hotels-190222.html
Italy,Veneto,Alleghe,3,190421,http://www.sletoh.com/book/Alleghe-hotels-190421.html
Italy,Veneto,Asolo,3,190871,http://www.sletoh.com/book/Asolo-hotels-190871.html
Italy,Veneto,Bardolino,19,191242,http://www.sletoh.com/book/Bardolino-hotels-191242.html
Italy,Veneto,Bassano del Grappa,7,191319,http://www.sletoh.com/book/Bassano-del-Grappa-hotels-191319.html
Italy,Veneto,Belluno,3,191419,http://www.sletoh.com/book/Belluno-hotels-191419.html
Italy,Veneto,Bibione,15,191572,http://www.sletoh.com/book/Bibione-hotels-191572.html
Italy,Veneto,Brenzone,15,192090,http://www.sletoh.com/book/Brenzone-hotels-192090.html
Italy,Veneto,Bussolengo,4,192293,http://www.sletoh.com/book/Bussolengo-hotels-192293.html
Italy,Veneto,Campalto,3,192615,http://www.sletoh.com/book/Campalto-hotels-192615.html
Italy,Veneto,Camposampiero,3,192743,http://www.sletoh.com/book/Camposampiero-hotels-192743.html
Italy,Veneto,Caorle,11,192886,http://www.sletoh.com/book/Caorle-hotels-192886.html
Italy,Veneto,Castelfranco Veneto,3,194262,http://www.sletoh.com/book/Castelfranco-Veneto-hotels-194262.html
Italy,Veneto,Castelnuovo del Garda,7,194420,http://www.sletoh.com/book/Castelnuovo-del-Garda-hotels-194420.html
Italy,Veneto,Cavallino,7,194611,http://www.sletoh.com/book/Cavallino-hotels-194611.html
Italy,Veneto,Cittadella,4,195260,http://www.sletoh.com/book/Cittadella-hotels-195260.html
Italy,Veneto,Conegliano,5,195706,http://www.sletoh.com/book/Conegliano-hotels-195706.html
Italy,Veneto,Cortina d'Ampezzo,20,195938,http://www.sletoh.com/book/Cortina-dAmpezzo-hotels-195938.html
Italy,Veneto,Costermano,5,196023,http://www.sletoh.com/book/Costermano-hotels-196023.html
Italy,Veneto,Dolo,8,196336,http://www.sletoh.com/book/Dolo-hotels-196336.html
Italy,Veneto,Dossobuono,3,196397,http://www.sletoh.com/book/Dossobuono-hotels-196397.html
Italy,Veneto,Eraclea Mare,3,196490,http://www.sletoh.com/book/Eraclea-Mare-hotels-196490.html
Italy,Veneto,Galzignano,4,197405,http://www.sletoh.com/book/Galzignano-hotels-197405.html
Italy,Veneto,Garda,16,197437,http://www.sletoh.com/book/Garda-hotels-197437.html
Italy,Veneto,Jesolo,19,198322,http://www.sletoh.com/book/Jesolo-hotels-198322.html
Italy,Veneto,Lido,34,198887,http://www.sletoh.com/book/Lido-hotels-198887.html
Italy,Veneto,Lido di Jesolo,60,198894,http://www.sletoh.com/book/Lido-di-Jesolo-hotels-198894.html
Italy,Veneto,Malcesine,26,199402,http://www.sletoh.com/book/Malcesine-hotels-199402.html
Italy,Veneto,Marcon,3,199583,http://www.sletoh.com/book/Marcon-hotels-199583.html
Italy,Veneto,Marghera,8,199603,http://www.sletoh.com/book/Marghera-hotels-199603.html
Italy,Veneto,Mestre,58,200051,http://www.sletoh.com/book/Mestre-hotels-200051.html
Italy,Veneto,Mira,6,200174,http://www.sletoh.com/book/Mira-hotels-200174.html
Italy,Veneto,Mirano,6,200190,http://www.sletoh.com/book/Mirano-hotels-200190.html
Italy,Veneto,Mogliano Veneto,6,200247,http://www.sletoh.com/book/Mogliano-Veneto-hotels-200247.html
Italy,Veneto,Montecchio Maggiore,5,200661,http://www.sletoh.com/book/Montecchio-Maggiore-hotels-200661.html
Italy,Veneto,Montegrotto Terme,7,200736,http://www.sletoh.com/book/Montegrotto-Terme-hotels-200736.html
Italy,Veneto,Noventa di Piave,5,201362,http://www.sletoh.com/book/Noventa-di-Piave-hotels-201362.html
Italy,Veneto,Oderzo,3,201417,http://www.sletoh.com/book/Oderzo-hotels-201417.html
Italy,Veneto,Padua,34,201767,http://www.sletoh.com/book/Padua-hotels-201767.html
Italy,Veneto,Peschiera del Garda,14,202292,http://www.sletoh.com/book/Peschiera-del-Garda-hotels-202292.html
Italy,Veneto,Preganziol,5,203531,http://www.sletoh.com/book/Preganziol-hotels-203531.html
Italy,Veneto,Quarto d'Altino,5,203699,http://www.sletoh.com/book/Quarto-dAltino-hotels-203699.html
Italy,Veneto,Roncade,3,204337,http://www.sletoh.com/book/Roncade-hotels-204337.html
Italy,Veneto,Rubano,4,204539,http://www.sletoh.com/book/Rubano-hotels-204539.html
Italy,Veneto,San Bonifacio,4,204842,http://www.sletoh.com/book/San-Bonifacio-hotels-204842.html
Italy,Veneto,San Dona di Piave,4,204936,http://www.sletoh.com/book/San-Dona-di-Piave-hotels-204936.html
Italy,Veneto,San Giovanni Lupatoto,3,205153,http://www.sletoh.com/book/San-Giovanni-Lupatoto-hotels-205153.html
Italy,Veneto,Soave,3,206973,http://www.sletoh.com/book/Soave-hotels-206973.html
Italy,Veneto,Sommacampagna,3,207040,http://www.sletoh.com/book/Sommacampagna-hotels-207040.html
Italy,Veneto,Sottomarina,3,207118,http://www.sletoh.com/book/Sottomarina-hotels-207118.html
Italy,Veneto,Tessera,6,207688,http://www.sletoh.com/book/Tessera-hotels-207688.html
Italy,Veneto,Torri del Benaco,13,207981,http://www.sletoh.com/book/Torri-del-Benaco-hotels-207981.html
Italy,Veneto,Treviso,14,208173,http://www.sletoh.com/book/Treviso-hotels-208173.html
Italy,Veneto,Venice,353,208739,http://www.sletoh.com/book/Venice-hotels-208739.html
Italy,Veneto,Verona,54,208792,http://www.sletoh.com/book/Verona-hotels-208792.html
Italy,Veneto,Vicenza,14,208894,http://www.sletoh.com/book/Vicenza-hotels-208894.html
Italy,Veneto,Villafranca di Verona,6,209165,http://www.sletoh.com/book/Villafranca-di-Verona-hotels-209165.html
Italy,Veneto,Villorba,3,209327,http://www.sletoh.com/book/Villorba-hotels-209327.html
Monaco,,Monaco,14,492,http://www.sletoh.com/book/Monaco-hotels-492.html
Monaco,Monaco,Monte Carlo,12,268365,http://www.sletoh.com/book/Monte-Carlo-hotels-268365.html
Netherlands,,Netherlands,1720,528,http://www.sletoh.com/book/Netherlands-hotels-528.html
Netherlands,Drenthe,Dwingeloo,4,262553,http://www.sletoh.com/book/Dwingeloo-hotels-262553.html
Netherlands,Drenthe,Eext,3,262610,http://www.sletoh.com/book/Eext-hotels-262610.html
Netherlands,Drenthe,Emmen,4,262705,http://www.sletoh.com/book/Emmen-hotels-262705.html
Netherlands,Drenthe,Norg,3,265594,http://www.sletoh.com/book/Norg-hotels-265594.html
Netherlands,Drenthe,Odoorn,4,265624,http://www.sletoh.com/book/Odoorn-hotels-265624.html
Netherlands,Drenthe,Westerbork,3,267857,http://www.sletoh.com/book/Westerbork-hotels-267857.html
Netherlands,Flevoland,Almere-Stad,3,260997,http://www.sletoh.com/book/Almere-Stad-hotels-260997.html
Netherlands,Flevoland,Lelystad,4,264716,http://www.sletoh.com/book/Lelystad-hotels-264716.html
Netherlands,Friesland,Dokkum,3,262405,http://www.sletoh.com/book/Dokkum-hotels-262405.html
Netherlands,Friesland,Harlingen,5,263276,http://www.sletoh.com/book/Harlingen-hotels-263276.html
Netherlands,Friesland,Hollum,8,263748,http://www.sletoh.com/book/Hollum-hotels-263748.html
Netherlands,Friesland,Leeuwarden,10,264694,http://www.sletoh.com/book/Leeuwarden-hotels-264694.html
Netherlands,Friesland,Lies,3,264774,http://www.sletoh.com/book/Lies-hotels-264774.html
Netherlands,Friesland,Nes,5,265331,http://www.sletoh.com/book/Nes-hotels-265331.html
Netherlands,Friesland,Oost-Vlieland,6,265725,http://www.sletoh.com/book/Oost-Vlieland-hotels-265725.html
Netherlands,Friesland,Schiermonnikoog,4,266582,http://www.sletoh.com/book/Schiermonnikoog-hotels-266582.html
Netherlands,Friesland,Sneek,6,266805,http://www.sletoh.com/book/Sneek-hotels-266805.html
Netherlands,Friesland,West-Terschelling,9,267830,http://www.sletoh.com/book/West-Terschelling-hotels-267830.html
Netherlands,Friesland,Workum,4,268086,http://www.sletoh.com/book/Workum-hotels-268086.html
Netherlands,Gelderland,Apeldoorn,8,261062,http://www.sletoh.com/book/Apeldoorn-hotels-261062.html
Netherlands,Gelderland,Arnhem,11,261080,http://www.sletoh.com/book/Arnhem-hotels-261080.html
Netherlands,Gelderland,Beekbergen,7,261235,http://www.sletoh.com/book/Beekbergen-hotels-261235.html
Netherlands,Gelderland,Berg en Dal,3,261320,http://www.sletoh.com/book/Berg-en-Dal-hotels-261320.html
Netherlands,Gelderland,Brummen,3,261770,http://www.sletoh.com/book/Brummen-hotels-261770.html
Netherlands,Gelderland,Ede,3,262565,http://www.sletoh.com/book/Ede-hotels-262565.html
Netherlands,Gelderland,Epe,3,262744,http://www.sletoh.com/book/Epe-hotels-262744.html
Netherlands,Gelderland,Garderen,4,262887,http://www.sletoh.com/book/Garderen-hotels-262887.html
Netherlands,Gelderland,Groesbeek,3,263113,http://www.sletoh.com/book/Groesbeek-hotels-263113.html
Netherlands,Gelderland,Hoenderloo,3,263697,http://www.sletoh.com/book/Hoenderloo-hotels-263697.html
Netherlands,Gelderland,Lochem,3,264816,http://www.sletoh.com/book/Lochem-hotels-264816.html
Netherlands,Gelderland,Nijmegen,10,265501,http://www.sletoh.com/book/Nijmegen-hotels-265501.html
Netherlands,Gelderland,Putten,4,266221,http://www.sletoh.com/book/Putten-hotels-266221.html
Netherlands,Gelderland,Vierhouten,3,267474,http://www.sletoh.com/book/Vierhouten-hotels-267474.html
Netherlands,Gelderland,Wageningen,4,267689,http://www.sletoh.com/book/Wageningen-hotels-267689.html
Netherlands,Gelderland,Winterswijk,5,268017,http://www.sletoh.com/book/Winterswijk-hotels-268017.html
Netherlands,Gelderland,Wolfheze,3,268062,http://www.sletoh.com/book/Wolfheze-hotels-268062.html
Netherlands,Gelderland,Zutphen,3,268313,http://www.sletoh.com/book/Zutphen-hotels-268313.html
Netherlands,Groningen,Appingedam,3,261069,http://www.sletoh.com/book/Appingedam-hotels-261069.html
Netherlands,Groningen,Groningen,15,263120,http://www.sletoh.com/book/Groningen-hotels-263120.html
Netherlands,Groningen,Sellingen,3,266664,http://www.sletoh.com/book/Sellingen-hotels-266664.html
Netherlands,Limburg (Netherlands),Arcen,4,261070,http://www.sletoh.com/book/Arcen-hotels-261070.html
Netherlands,Limburg (Netherlands),Berg,6,261317,http://www.sletoh.com/book/Berg-hotels-261317.html
Netherlands,Limburg (Netherlands),Eijsden,3,262628,http://www.sletoh.com/book/Eijsden-hotels-262628.html
Netherlands,Limburg (Netherlands),Epen,11,262745,http://www.sletoh.com/book/Epen-hotels-262745.html
Netherlands,Limburg (Netherlands),Gulpen,6,263168,http://www.sletoh.com/book/Gulpen-hotels-263168.html
Netherlands,Limburg (Netherlands),Heerlen,6,263356,http://www.sletoh.com/book/Heerlen-hotels-263356.html
Netherlands,Limburg (Netherlands),Houthem,4,263921,http://www.sletoh.com/book/Houthem-hotels-263921.html
Netherlands,Limburg (Netherlands),Kerkrade,7,264190,http://www.sletoh.com/book/Kerkrade-hotels-264190.html
Netherlands,Limburg (Netherlands),Maastricht,43,264951,http://www.sletoh.com/book/Maastricht-hotels-264951.html
Netherlands,Limburg (Netherlands),Roermond,4,266395,http://www.sletoh.com/book/Roermond-hotels-266395.html
Netherlands,Limburg (Netherlands),Schin op Geul,5,266596,http://www.sletoh.com/book/Schin-op-Geul-hotels-266596.html
Netherlands,Limburg (Netherlands),Sittard,3,266738,http://www.sletoh.com/book/Sittard-hotels-266738.html
Netherlands,Limburg (Netherlands),Slenaken,8,266750,http://www.sletoh.com/book/Slenaken-hotels-266750.html
Netherlands,Limburg (Netherlands),Valkenburg,41,267341,http://www.sletoh.com/book/Valkenburg-hotels-267341.html
Netherlands,Limburg (Netherlands),Venlo,5,267443,http://www.sletoh.com/book/Venlo-hotels-267443.html
Netherlands,Limburg (Netherlands),Venray,4,267446,http://www.sletoh.com/book/Venray-hotels-267446.html
Netherlands,Limburg (Netherlands),Vijlen,3,267492,http://www.sletoh.com/book/Vijlen-hotels-267492.html
Netherlands,Netherlands,Drenthe,61,260779,http://www.sletoh.com/book/Drenthe-hotels-260779.html
Netherlands,Netherlands,Flevoland,11,260780,http://www.sletoh.com/book/Flevoland-hotels-260780.html
Netherlands,Netherlands,Friesland,110,260781,http://www.sletoh.com/book/Friesland-hotels-260781.html
Netherlands,Netherlands,Gelderland,144,260782,http://www.sletoh.com/book/Gelderland-hotels-260782.html
Netherlands,Netherlands,Groningen,40,260783,http://www.sletoh.com/book/Groningen-hotels-260783.html
Netherlands,Netherlands,Limburg (Netherlands),209,260784,http://www.sletoh.com/book/Limburg-Netherlands-hotels-260784.html
Netherlands,Netherlands,North Brabant,130,260778,http://www.sletoh.com/book/North-Brabant-hotels-260778.html
Netherlands,Netherlands,North Holland,532,260785,http://www.sletoh.com/book/North-Holland-hotels-260785.html
Netherlands,Netherlands,Overijssel,87,260786,http://www.sletoh.com/book/Overijssel-hotels-260786.html
Netherlands,Netherlands,South Holland,224,260789,http://www.sletoh.com/book/South-Holland-hotels-260789.html
Netherlands,Netherlands,Utrecht,61,260787,http://www.sletoh.com/book/Utrecht-hotels-260787.html
Netherlands,Netherlands,Zeeland,110,260788,http://www.sletoh.com/book/Zeeland-hotels-260788.html
Netherlands,North Brabant,Bergen op Zoom,6,261326,http://www.sletoh.com/book/Bergen-op-Zoom-hotels-261326.html
Netherlands,North Brabant,Bladel,3,261438,http://www.sletoh.com/book/Bladel-hotels-261438.html
Netherlands,North Brabant,Breda,11,261660,http://www.sletoh.com/book/Breda-hotels-261660.html
Netherlands,North Brabant,Den Bosch,5,347300,http://www.sletoh.com/book/Den-Bosch-hotels-347300.html
Netherlands,North Brabant,Eindhoven,21,262648,http://www.sletoh.com/book/Eindhoven-hotels-262648.html
Netherlands,North Brabant,Geldrop,3,262941,http://www.sletoh.com/book/Geldrop-hotels-262941.html
Netherlands,North Brabant,Kaatsheuvel,3,264072,http://www.sletoh.com/book/Kaatsheuvel-hotels-264072.html
Netherlands,North Brabant,Oirschot,3,265650,http://www.sletoh.com/book/Oirschot-hotels-265650.html
Netherlands,North Brabant,Oisterwijk,4,265651,http://www.sletoh.com/book/Oisterwijk-hotels-265651.html
Netherlands,North Brabant,Oosterhout,4,265777,http://www.sletoh.com/book/Oosterhout-hotels-265777.html
Netherlands,North Brabant,Oss,3,265870,http://www.sletoh.com/book/Oss-hotels-265870.html
Netherlands,North Brabant,Roosendaal,4,266424,http://www.sletoh.com/book/Roosendaal-hotels-266424.html
Netherlands,North Brabant,Tilburg,6,267171,http://www.sletoh.com/book/Tilburg-hotels-267171.html
Netherlands,North Brabant,Waalwijk,3,267671,http://www.sletoh.com/book/Waalwijk-hotels-267671.html
Netherlands,North Holland,Alkmaar,7,260988,http://www.sletoh.com/book/Alkmaar-hotels-260988.html
Netherlands,North Holland,Amstelveen,4,261029,http://www.sletoh.com/book/Amstelveen-hotels-261029.html
Netherlands,North Holland,Amsterdam,312,261031,http://www.sletoh.com/book/Amsterdam-hotels-261031.html
Netherlands,North Holland,Badhoevedorp,3,261151,http://www.sletoh.com/book/Badhoevedorp-hotels-261151.html
Netherlands,North Holland,Bergen,11,261323,http://www.sletoh.com/book/Bergen-hotels-261323.html
Netherlands,North Holland,Bergen aan Zee,6,261325,http://www.sletoh.com/book/Bergen-aan-Zee-hotels-261325.html
Netherlands,North Holland,Bovenkarspel,3,261619,http://www.sletoh.com/book/Bovenkarspel-hotels-261619.html
Netherlands,North Holland,De Cocksdorp,5,261974,http://www.sletoh.com/book/De-Cocksdorp-hotels-261974.html
Netherlands,North Holland,De Koog,19,262094,http://www.sletoh.com/book/De-Koog-hotels-262094.html
Netherlands,North Holland,Den Burg,5,262297,http://www.sletoh.com/book/Den-Burg-hotels-262297.html
Netherlands,North Holland,Den Hoorn,3,262313,http://www.sletoh.com/book/Den-Hoorn-hotels-262313.html
Netherlands,North Holland,Edam,3,262564,http://www.sletoh.com/book/Edam-hotels-262564.html
Netherlands,North Holland,Egmond aan Zee,7,262623,http://www.sletoh.com/book/Egmond-aan-Zee-hotels-262623.html
Netherlands,North Holland,Enkhuizen,5,262735,http://www.sletoh.com/book/Enkhuizen-hotels-262735.html
Netherlands,North Holland,Haarlem,12,263190,http://www.sletoh.com/book/Haarlem-hotels-263190.html
Netherlands,North Holland,Hilversum,5,263663,http://www.sletoh.com/book/Hilversum-hotels-263663.html
Netherlands,North Holland,Hoofddorp,7,263792,http://www.sletoh.com/book/Hoofddorp-hotels-263792.html
Netherlands,North Holland,Huisduinen,4,263940,http://www.sletoh.com/book/Huisduinen-hotels-263940.html
Netherlands,North Holland,IJmuiden,3,263990,http://www.sletoh.com/book/IJmuiden-hotels-263990.html
Netherlands,North Holland,Medemblik,3,265028,http://www.sletoh.com/book/Medemblik-hotels-265028.html
